question,numbers,equation,digit_answer,group_nums,body,ques,type,variation type,id,result
"Roger is at the library helping put away books . There are number0 book to put away total but a librarian takes number1 of them and leaves Roger with the rest . If he can fit number2 books on a shelf , how many shelves will he need ?","[14,2,3]","[/,-,number0,number1,number2]",4,"[11,12,13,21,22,23,35,36,37,45,46,47]","Roger is at the library helping put away books . There are number0 book to put away total but a librarian takes number1 of them and leaves Roger with the rest . If he can fit number2 books on a shelf ,",how many shelves will he need ?,,[],1602,"Roger initially had 14 books to put away, but a librarian took 2 of them. So, Roger is left with $14 - 2$ books.

Now, we need to determine how many shelves Roger will need. Since he can fit 3 books on a shelf, we can calculate the number of shelves required by dividing the number of books by the number of books that can fit on each shelf.

So, the number of shelves needed is $\frac{14 - 2}{3}$.

Let's calculate that:

$\frac{14 - 2}{3} = \frac{12}{3} = 4$

So, Roger will need 4 shelves to put away the books.

#### 4"
"While playing a trivia game , Frank answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points , what was his final score ?","[3,2,3]","[*,number0,+,number0,number1]",15,"[7,8,9,15,16,17,28,29,30,34,35,36]","While playing a trivia game , Frank answered number0 questions correct in the first half and number1 questions correct in the second half . If each question was worth number2 points ,",what was his final score ?,,[],1612,"In the first half, Frank answered 3 questions correctly, and in the second half, he answered 2 questions correctly. Each question is worth 3 points.

To find Frank's final score, we need to calculate the total number of points he earned.

In the first half, Frank earned 3 * 3 = 9 points.
In the second half, Frank earned 2 * 3 = 6 points.

To find his final score, we add the points from both halves: 9 + 6 = 15.

Therefore, Frank's final score is 15. 

####15"
"Kendall is learning to drive , so this weekend she practiced driving number0 mile with her mother and another number1 mile with her father . How far did Kendall drive in all ?","[0.16666666666666666,0.5]","[+,number0,number1]",0.6666666666666666,"[11,12,13,18,19,20,29,30,31]","Kendall is learning to drive , so this weekend she practiced driving number0 mile with her mother and another number1 mile with her father .",How far did Kendall drive in all ?,,[],1617,"To find out how far Kendall drove in total, we need to add the distances she drove with her mother and her father.

First, we add the distance she drove with her mother:
$0.16666666666666666$ (miles with her mother)

Next, we add the distance she drove with her father:
$0.5$ (miles with her father)

Now, let's add these two distances together to find the total distance Kendall drove:
$0.16666666666666666 + 0.5 = 0.66666666666666666$

So, Kendall drove a total of approximately 0.6667 miles.

####0.6667"
Marlee has number0 guests coming to her Halloween party . Each table will hold number1 guests . How many tables will Marlee need ?,"[12,3]","[/,number0,number1]",4,"[1,2,3,13,14,15,20,21,22]",Marlee has number0 guests coming to her Halloween party . Each table will hold number1 guests .,How many tables will Marlee need ?,,[],1618,"To find out how many tables Marlee will need, we can divide the total number of guests by the number of guests per table.

Total number of guests = 12
Number of guests per table = 3

To calculate the number of tables needed, we divide the total number of guests by the number of guests per table:

$ \frac{12}{3} $

Dividing 12 by 3 gives us:

$ \frac{12}{3} = 4 $

Therefore, Marlee will need 4 tables for her Halloween party.

####4"
"A company painted some houses in Hancock County white and blue using a total of number0 gallons of paint . If they used number1 gallons of white paint , how many gallons of blue paint did the company use ?","[6689,660]","[-,number0,number1]",6029,"[14,15,16,22,23,24,36,37,38]","A company painted some houses in Hancock County white and blue using a total of number0 gallons of paint . If they used number1 gallons of white paint ,",how many gallons of blue paint did the company use ?,,[],1623,"To find out how many gallons of blue paint the company used, we can subtract the amount of white paint they used from the total amount of paint used.

Total gallons of paint used - Gallons of white paint used = Gallons of blue paint used

So, in this case:

Total gallons of paint used = 6689 gallons
Gallons of white paint used = 660 gallons

Now, we can calculate the gallons of blue paint used:

$6689 - 660 = 6029$.

So, the company used 6029 gallons of blue paint.

####"
In Yardley it snowed number0 inch in the morning and number1 inch in the afternoon . What was the total amount of snowfall ?,"[0.125,0.5]","[+,number0,number1]",0.625,"[3,4,5,9,10,11,20,21,22]",In Yardley it snowed number0 inch in the morning and number1 inch in the afternoon .,What was the total amount of snowfall ?,,[],1626,"To find the total amount of snowfall in Yardley, we need to add the amount of snow that fell in the morning to the amount that fell in the afternoon.

The amount of snowfall in the morning is given as 0.125 inch.

The amount of snowfall in the afternoon is given as 0.5 inch.

To find the total amount of snowfall, we add these two amounts together:

0.125 + 0.5 = 0.625

Therefore, the total amount of snowfall in Yardley was 0.625 inches.

####"
Iesha has number0 books . number1 are about school and the rest are about sports . How many books about sports does Iesha have ?,"[58,19]","[-,number0,number1]",39,"[1,2,3,4,5,6,21,22,23]",Iesha has number0 books . number1 are about school and the rest are about sports .,How many books about sports does Iesha have ?,,[],1630,"Iesha has a total of 58 books. Out of these, 19 are about school. To find out how many books about sports Iesha has, we need to subtract the number of school books from the total number of books.

Total number of books - Number of school books = Number of books about sports
58 - 19 = ####"
"Frank had saved up number0 dollars . If he received another number1 dollars for his allowance , how many number2 dollar toys could he buy ?","[3,37,8]","[/,+,number0,number1,number2]",5,"[3,4,5,10,11,12,18,19,20,22,23,24]","Frank had saved up number0 dollars . If he received another number1 dollars for his allowance ,",how many number2 dollar toys could he buy ?,,[],1633,"To find out how many 8 dollar toys Frank can buy with his savings and allowance, we need to divide the total amount he has by the cost of each toy.

1. Frank has saved up 3 dollars.
2. He receives an additional 37 dollars for his allowance.
3. So, Frank has a total of $3 + $37 = $40.

Now, we need to divide this total by the cost of each toy, which is 8 dollars.

4. $40 ÷ $8 = 5.

Frank can buy 5 eight-dollar toys with his savings and allowance.

####5"
"In Shannon 's apartment complex , number0 the apartments are one - bedroom apartments and number1 are two - bedroom apartments . What fraction of the apartments are either number2 - or two - bedroom apartments ?","[0.16666666666666666,0.3333333333333333,1]","[+,number0,number1]",0.5,"[5,6,7,14,15,16,28,29,30,33,34,35]","In Shannon 's apartment complex , number0 the apartments are one - bedroom apartments and number1 are two - bedroom apartments .",What fraction of the apartments are either number2 - or two - bedroom apartments ?,,[],1635," ####$0.5$

The question states that 0.16666666666666666 of the apartments are one-bedroom apartments and 0.3333333333333333 of the apartments are two-bedroom apartments. 

To find the total fraction of apartments that are either one-bedroom or two-bedroom, we add those two fractions:

$0.16666666666666666 + 0.3333333333333333 = 0.5$

Therefore, $0.5$ or 50% of the apartments are either one-bedroom or two-bedroom apartments."
"Kaleb started his own lawn mowing business . In the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . If he had to spend number2 dollars buying supplies , how much money did he end up with ?","[4,50,4]","[-,+,number0,number1,number0]",50,"[12,13,14,22,23,24,30,31,32,41,42,43]","Kaleb started his own lawn mowing business . In the spring he made number0 dollars mowing lawns and in the summer he made number1 dollars . If he had to spend number2 dollars buying supplies ,",how much money did he end up with ?,,[],1636," 
####$50

Kaleb made $4 mowing lawns in the spring and $50 mowing lawns in the summer. 

$4 + $50 = $54

He had to spend $4 on supplies.

$54 - $4 = $50

Therefore, Kaleb ended up with $50 after buying the supplies.

####$50"
In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school . How many students were in fourth grade at the end ?,"[4,3,42]","[-,+,number0,number2,number1]",43,"[4,5,6,16,17,18,20,21,22,35,36,37]",In fourth grade there were number0 students at the start of the year . During the year number1 students left and number2 new students came to school .,How many students were in fourth grade at the end ?,,[],1637," $4$ students were at the start of the year in fourth grade.

During the year, $3$ students left. So now there are $4-3=$1 student remaining.  

$42$ new students came to school. So adding the $1$ remaining student and the $42$ new students gives a total of $1+42=$43 students.  

Therefore, there were $43$ students in fourth grade at the end of the year.   

####43$"
There are number0 pencils in the drawer . Nancy placed number1 pencils in the drawer . How many pencils are now there in total ?,"[27,45]","[+,number0,number1]",72,"[1,2,3,9,10,11,21,22,23]",There are number0 pencils in the drawer . Nancy placed number1 pencils in the drawer .,How many pencils are now there in total ?,,[],1638," ```
$27$ pencils were already in the drawer.
Nancy then placed $45$ more pencils in the drawer.

We need to find the total number of pencils after Nancy added her pencils.

We can solve this using the following steps:

$27$ pencils were already in the drawer.
Then, Nancy added $45$ pencils.

We need to add $27$ and $45$ to find the total number of pencils.

$27 + 45 = 72$

####72
```"
"There were number0 friends playing a video game online when number1 players quit . If each player left had number2 lives , how many lives did they have total ?","[8,5,5]","[*,number1,-,number0,number1]",15,"[1,2,3,9,10,11,18,19,20,26,27,28]","There were number0 friends playing a video game online when number1 players quit . If each player left had number2 lives ,",how many lives did they have total ?,,[],1639," ###$8 * 5 = 40$####

There were 8 friends playing the video game online. If 5 of those players quit, that leaves 8 - 5 = $3$ players still playing. The problem states that each player left had 5 lives. Since there were $3$ players left, the total number of lives they had was $3 * 5 =$ $15$ lives."
