question,answer
at lunch a waiter had 10 customers and 5 of them did n't leave a tip . if he got 3 each from the 1 who did tip how much money did he earn ?,"The waiter had 10 customers, and 5 of them didn't leave a tip. This means that 10 - 5 = 5 customers left a tip.

The waiter received <<3 from each of the 5 customers who left a tip. To find out how much money he earned, we can multiply the tip amount by the number of customers who tipped:

>>3 * 5 = <<15.

So, the waiter earned >>15.

#### 15"
dave had 10 video games but 2 of them were n't working . if he wanted to sell the working games for 4 each how much money could he earn ?,"To find out how much money Dave could earn by selling the working video games, we need to calculate the total earnings.

Dave had 10 video games, but 2 of them weren't working. So, he has 10 - 2 = 8 working video games.

He wants to sell each working game for <<4.

To calculate his total earnings, we can multiply the number of working games by the selling price per game:

>> 8 * 4 = 32 <<

Dave could earn >>32 by selling the working video games.

#### 32"
at a restaurant each adult meal costs 8 and kids eat free . if a group of 11 people came in and 2 were kids how much would it cost for the group to eat ?,"To calculate the total cost for the group to eat at the restaurant, we need to consider that each adult meal costs <<8, and there are 2 kids who eat for free. 

1. Calculate the cost for the adults:
   Number of adults = Total group size - Number of kids
   Number of adults = 11 - 2 = 9
   Cost for adults = Number of adults * Cost per adult meal
   Cost for adults = 9 * 8

2. Calculate the cost for the kids (who eat for free):
   Cost for kids = 0 (since kids eat for free)

3. Calculate the total cost for the group:
   Total cost = Cost for adults + Cost for kids
   Total cost = 9 * 8 + 0

Now, let's calculate the total cost:

>>9 * 8 + 0 = 72<<

So, it would cost >>72 for the group of 11 people to eat at the restaurant.

#### 72"
a trivia team had 9 members total but during a game 3 members did n't show up . if each member that did show up scored 2 points how many points were scored total ?,"Sure, let's solve this step by step.

Initially, the team had 9 members. However, 3 members didn't show up, so the number of members that did show up is the total number of members (9) minus the number of members that didn't show up (3).

So, the number of members that did show up is 9 - 3 = <<9 - 3 = 6>> 6.

Each member that did show up scored 2 points. Therefore, to find the total points scored, we need to multiply the number of members that showed up (6) by the points each member scored (2).

Hence, the total points scored is <<6 * 2>>.

Now we just need to perform the multiplication:

6 * 2 = <<6 * 2 = 12>> 12

#### 12"
sam invited 9 friends to a birthday party but 6 could n't come . if he wanted to buy enough cupcakes so each person could have exactly 2 how many should he buy ?,"Sam invited 9 friends to a birthday party, but 6 couldn't come. He wants to buy enough cupcakes so that each person at the party can have exactly 2 cupcakes.

To find out how many cupcakes Sam should buy, we can calculate it step by step:

1. First, determine how many friends are actually coming to the party. Since 6 out of 9 couldn't come, that means 9 - 6 = 3 friends are attending.

2. Sam wants each person to have exactly 2 cupcakes. So, we need to multiply the number of friends attending by 2 to find the total number of cupcakes needed.

Let's calculate it:

3 * 2 = <<3 * 2 = 6>> 6

Sam should buy 6 cupcakes for the party.

#### 6"
matthew had 27 crackers . if matthew gave equal numbers of crackers to his 9 friends how many crackers did each person eat ?,"To find out how many crackers each person ate when Matthew gave equal numbers of crackers to his 9 friends, you need to divide the total number of crackers Matthew had by the number of friends he gave them to.

1. Matthew had 27 crackers.
2. He gave them to 9 friends.

To calculate how many crackers each person ate, we'll divide the total number of crackers by the number of friends:

 27 / 9 = << 27 / 9 = 3 >> 3 

So, each person ate 3 crackers.

#### 3"
shirley sold 54 boxes of trefoils . how many cases of 6 boxes does shirley need to deliver ?,"To find out how many cases of 6 boxes Shirley needs to deliver, we can perform a simple division. We need to divide the total number of boxes Shirley sold (54) by the number of boxes in each case (6). 

54 / 6 = <<54 / 6 = 9>> 9

So, Shirley needs to deliver 9 cases of 6 boxes each.

#### 9"
billy had 72 lemon heads . if billy gave equal numbers of lemon heads to his 6 friends how many lemon heads did each person eat ?,"To find out how many lemon heads each person ate, we can divide the total number of lemon heads Billy had by the number of friends he gave them to. In this case, we'll divide 72 lemon heads by 6 friends.

72 / 6 = <<72 / 6 = 12>> 12

So, each person ate 12 lemon heads.

#### 12"
there are 9 students in the class and 27 skittles . if the skittles are divided equally among the students how many does each student get ?,"To find out how many Skittles each student gets when they are divided equally among 9 students, you can perform the following calculation:

 27 / 9 = << 27 / 9 = 3 >> 3 

So, each student gets 3 Skittles.

#### 3"
the school is planning a field trip . there are 60 students and 10 seats on each school bus . how many buses are needed to take the trip ?,"To determine how many buses are needed for the field trip, we can use division. We divide the total number of students by the number of seats on each bus. Here's the step-by-step reasoning:

1. Total number of students: 60
2. Number of seats on each school bus: 10
3. To find out how many buses are needed, we divide the total number of students by the number of seats on each bus: 60 / 10 = <<60 / 10 = 6>> 6

So, you would need 6 buses for the field trip.

#### 6"
lawrence has 5504 marbles . if he shares them among 64 friends how many marbles does each friend get ?,"To find out how many marbles each friend gets, you can divide the total number of marbles Lawrence has by the number of friends. This is a simple division problem.

5504 / 64 = <<5504 / 64 = 86>> 86

Each friend will get 86 marbles.

#### 86"
there are 820 blocks in bridget 's block collection . if the blocks are organized into 82 groups how big is each group ?,"To find out how big each group is when there are 820 blocks organized into 82 groups, you can simply divide the total number of blocks by the number of groups.

Here's the calculation step by step:

1. Total number of blocks: 820
2. Number of groups: 82
3. To find the size of each group, divide the total number of blocks by the number of groups: 820 / 82 = <<820 / 82 = 10>> 10.

So, each group contains 10 blocks.

#### 10"
dennis has 4028 pencils stored in boxes . if the are 53 boxes how many pencils must go in each box ?,"To find out how many pencils must go in each box, you can simply divide the total number of pencils by the number of boxes. 

So, the calculation is:

<<4028 / 53>>

Now, let's calculate that:

4028 / 53 = <<4028 / 53 = 76>> 76

Each box should contain 76 pencils.

#### 76"
rebecca wants to split a collection of eggs into groups of 2 rebecca has 16 eggs and 3 marbles . how many groups will be created ?,"Rebecca wants to split 16 eggs into groups of 2 each. To find out how many groups will be created, we can use division. 

We can calculate it like this:
16 / 2 = <<16 / 2 = 8>> 8

So, Rebecca will create 8 groups of 2 eggs each.
#### 8"
laura has 28 blocks and 8 cards . if she shares the blocks among 4 friends how many blocks does each friend get ?,"To find out how many blocks each friend gets when Laura shares her 28 blocks among 4 friends, you can divide the total number of blocks by the number of friends.

So, you'll calculate:

<< 28 / 4 >>

Now, let's do the division:

 28 / 4 = << 28 / 4 = 7 >> 7 

Each friend will get 7 blocks.

#### 7"
catherine has 18 bottle caps and 19 blocks . if she shares the bottle caps among 6 friends how many bottle caps does each friend get ?,"To find out how many bottle caps each friend gets, we need to divide the total number of bottle caps (18) by the number of friends (6).

 18 / 6 = << 18 / 6 = 3 >> 3 

So, each friend will get 3 bottle caps.

#### 3"
there are 3300 bananas in janice 's banana collection . janice also has 5 crayons . if the bananas are organized into 75 groups how big is each group ?,"To find out how big each group of bananas is, we can simply divide the total number of bananas by the number of groups.

The total number of bananas in Janice's collection is 3300, and they are organized into 75 groups. To find the size of each group, we'll use the following calculation:

3300 / 75 = <<3300 / 75 = 44>> 44

So, each group of bananas contains 44 bananas.

#### 44"
chris is inviting 82 friends to a party . he has 1804 cookies and 10 peices of candy . how many cookies will each friend get ?,"To find out how many cookies each friend will get, you can divide the total number of cookies by the number of friends. 

Total number of cookies = 1804
Number of friends = 82

Now, let's perform the division:

1804 / 82 = <<1804 / 82 = 22>> 22

Each friend will get 22 cookies.

#### 22"
keith has 5530 marbles and 3 pencils . if he shares the marbles among 79 friends how many marbles does each friend get ?,"To find out how many marbles each friend gets when Keith shares his marbles among 79 friends, we need to perform division. We can use the following equation:

Number of marbles each friend gets = Total number of marbles / Number of friends

Let's calculate it step by step:

Number of marbles each friend gets = <<5530 / 79>>

Now, let's perform the division:

Number of marbles each friend gets = <<70>>

So, each friend gets 70 marbles.

#### 70"
